split,image,target_class,reason,best_iou,best_prediction_class,best_prediction_confidence,ground_truth_count,target_prediction_count
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00153_6bc3cdc24f.jpg,0,false_positive,0.0,0,0.4414989948272705,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00162_a52b206e41.jpg,0,missed_or_low_iou,0.0,,0.0,2,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00162_a52b206e41.jpg,0,missed_or_low_iou,0.0,,0.0,2,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00168_f999273a71.jpg,0,missed_or_low_iou,0.35337911862922705,0,0.8399810194969177,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00169_d919d54aeb.jpg,0,false_positive,0.0,0,0.7133922576904297,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00171_0e25c364b4.jpg,0,false_positive,0.0,0,0.8765236139297485,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00172_4014f57043.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00175_fe2d1dd74d.jpg,0,false_positive,0.0,0,0.7299613952636719,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00181_4b0ba476b2.jpg,1,missed_or_low_iou,0.0,1,0.4221058785915375,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00188_73c50b2646.jpg,1,false_positive,0.0,1,0.7976691722869873,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00192_d564fbf656.jpg,0,missed_or_low_iou,0.36735710781056224,0,0.8645806908607483,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00192_d564fbf656.jpg,0,missed_or_low_iou,0.349695706765857,0,0.8645806908607483,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00192_d564fbf656.jpg,0,false_positive,0.36735710781056224,0,0.8645806908607483,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00196_c3a5962c67.jpg,1,false_positive,0.0,1,0.9405366778373718,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00198_d7bb540d17.jpg,1,false_positive,0.0,1,0.6906147003173828,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00205_c0013b1ae3.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00214_14f58c1383.jpg,1,wrong_class_confusion,0.7730180886394246,0,0.7515811920166016,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00215_0206b71a46.jpg,1,false_positive,0.0,1,0.7228572368621826,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00233_0fbb34a28f.jpg,0,wrong_class_confusion,0.5762215629541476,1,0.2920627295970917,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00234_810e54bba0.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00241_3a5b923533.jpg,0,missed_or_low_iou,0.4382098242395348,0,0.647464394569397,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00241_3a5b923533.jpg,0,false_positive,0.4382098242395348,0,0.647464394569397,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00250_4a29004845.jpg,0,missed_or_low_iou,0.4468533800080227,0,0.5533873438835144,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00250_4a29004845.jpg,0,false_positive,0.4468533800080227,0,0.5533873438835144,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00260_ed584103bb.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00262_c8a2963226.jpg,0,missed_or_low_iou,0.3581878722864088,0,0.9276357293128967,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00262_c8a2963226.jpg,0,false_positive,0.3581878722864088,0,0.9276357293128967,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00265_c48e603c46.jpg,0,false_positive,0.0,0,0.9201134443283081,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00269_c9b97fb213.jpg,1,false_positive,0.0,1,0.8467497229576111,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00276_003bdfc36d.jpg,1,false_positive,0.0,1,0.8314826488494873,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00277_94f37da243.jpg,0,false_positive,0.0,0,0.38150328397750854,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00292_c0887eda7d.jpg,1,false_positive,0.0,1,0.4096790850162506,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00295_b87ee8cec4.jpg,1,false_positive,0.0,1,0.9021590948104858,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00302_df82efa07f.jpg,1,false_positive,0.0,1,0.2920578718185425,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00304_05f6f789f4.jpg,1,false_positive,0.0,1,0.2787010669708252,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00308_b8fbc586da.jpg,1,missed_or_low_iou,0.47698546592756036,1,0.8696615099906921,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00308_b8fbc586da.jpg,1,false_positive,0.47698546592756036,1,0.8696615099906921,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00313_72b2801035.jpg,0,false_positive,0.0,0,0.8454809188842773,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00314_2bd55e3051.jpg,1,false_positive,0.0,1,0.7075748443603516,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00317_a4c8bf2db3.jpg,1,false_positive,0.0,1,0.39233559370040894,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00320_f21d0299f3.jpg,0,false_positive,0.0,0,0.9267242550849915,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00332_5aa76071d8.jpg,0,false_positive,0.0,0,0.6355816125869751,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00337_c331272dfc.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00342_76772d5d13.jpg,1,wrong_class_confusion,0.597778827308065,0,0.45589789748191833,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00358_e08e0e7fa1.jpg,1,false_positive,0.0,1,0.47059181332588196,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00360_b4ff4ee43c.jpg,1,wrong_class_confusion,0.6355186646089769,0,0.7401653528213501,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00361_612cdcb82a.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00367_f3c49fac59.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00381_94352bcf47.jpg,0,false_positive,0.0,0,0.750161349773407,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00399_c2a90ad64e.jpg,1,missed_or_low_iou,0.40116665346970665,1,0.866044819355011,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00399_c2a90ad64e.jpg,1,false_positive,0.40116665346970665,1,0.866044819355011,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00400_b739e1077d.jpg,1,false_positive,0.0,1,0.8396470546722412,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00410_0192b1d748.jpg,1,false_positive,0.0,1,0.7313912510871887,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00417_c6d4331d5f.jpg,0,missed_or_low_iou,0.39779209884611233,0,0.4151906669139862,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00417_c6d4331d5f.jpg,0,false_positive,0.39779209884611233,0,0.4151906669139862,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00422_1951c540ac.jpg,0,false_positive,0.0,0,0.6522615551948547,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00436_3fabc978b9.jpg,1,wrong_class_confusion,0.8016739261537617,0,0.7580835819244385,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00440_e234baaf13.jpg,1,false_positive,0.0,1,0.8572924137115479,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00444_6fe5e2f057.jpg,1,false_positive,0.0,1,0.9459549188613892,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00448_c2e2f82828.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00452_53c35a6a45.jpg,1,false_positive,0.0,1,0.8991515040397644,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00457_239dcb95ea.jpg,1,false_positive,0.0,1,0.8572260737419128,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00462_d9361c1dc9.jpg,1,false_positive,0.0,1,0.7762848138809204,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.0,0,0.5943430066108704,6,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.05059573183026441,0,0.5943430066108704,6,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.061798716696136624,0,0.5943430066108704,6,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.4894785751917691,0,0.5943430066108704,6,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.1095055135792725,0,0.5943430066108704,6,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.043138535142470784,0,0.5943430066108704,6,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,false_positive,0.4894785751917691,0,0.5943430066108704,6,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00466_c422de1f32.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00470_93fcfebd68.jpg,1,false_positive,0.0,1,0.8519775867462158,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00473_c904008fca.jpg,0,false_positive,0.0,0,0.8887118697166443,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00492_8126968e5d.jpg,0,false_positive,0.0,0,0.788959264755249,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00505_00bf91da41.jpg,0,false_positive,0.0,0,0.889404296875,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00510_0ec22bf6b2.jpg,1,false_positive,0.0,1,0.822046160697937,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00515_1635394842.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00530_7f7d7ba01e.jpg,0,false_positive,0.0,0,0.8493650555610657,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00532_dc25752218.jpg,1,false_positive,0.0,1,0.5702838897705078,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00534_05a6a96eed.jpg,1,missed_or_low_iou,0.4002325405224217,1,0.8862813711166382,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00534_05a6a96eed.jpg,1,false_positive,0.4002325405224217,1,0.8862813711166382,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00535_90e3851c29.jpg,0,false_positive,0.0,0,0.3521338105201721,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00536_0cf6869ca1.jpg,1,false_positive,0.0,1,0.9352848529815674,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00538_5011006ded.jpg,1,false_positive,0.0,1,0.8899931311607361,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00545_147dcbc238.jpg,1,false_positive,0.0,1,0.63153076171875,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00549_c6052c8831.jpg,0,false_positive,0.0,0,0.7735315561294556,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00550_44631f1cf9.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00551_afe4fb1680.jpg,0,false_positive,0.0,0,0.6543599963188171,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00556_7c54320a5c.jpg,1,false_positive,0.0,1,0.9126229286193848,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00559_0d01da3995.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00565_57aa1ee978.jpg,0,false_positive,0.0,0,0.8385922908782959,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00570_9e8938da3b.jpg,0,missed_or_low_iou,0.47525533471928105,0,0.89089435338974,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00575_4d80b9583a.jpg,1,false_positive,0.0,1,0.5279446244239807,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00576_0ff58c5463.jpg,1,false_positive,0.0,1,0.9343469738960266,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00594_210e8c3e03.jpg,0,false_positive,0.0,0,0.6904683709144592,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00606_040d7632e2.jpg,1,false_positive,0.0,1,0.6059216856956482,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00608_20ba6c811d.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00614_b6de49dbe9.jpg,1,wrong_class_confusion,0.6925437815742106,0,0.8703164458274841,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00624_31fba3c53b.jpg,1,false_positive,0.0,1,0.4128555953502655,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00628_bfbcb64edc.jpg,0,missed_or_low_iou,0.011848920824475953,0,0.5252243280410767,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00631_e1bedc8d50.jpg,1,false_positive,0.0,1,0.8010640144348145,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/official_eval/official_official_val_00646_e18fd8f06f.jpg,0,false_positive,0.0,0,0.3434413969516754,0,1
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_valid_eval/scidb_scidb_valid_00002_90ae9a0e03.jpg,0,wrong_class_confusion,0.8294227309426316,1,0.26539480686187744,1,1
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_valid_eval/scidb_scidb_valid_00006_eb9775fc10.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_valid_eval/scidb_scidb_valid_00007_69f1871c68.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_valid_eval/scidb_scidb_valid_00010_364860b07b.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_valid_eval/scidb_scidb_valid_00026_af50b555d6.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_valid_eval/scidb_scidb_valid_00029_5124764458.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_test,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_test_eval/scidb_scidb_test_00009_212e65b7c4.jpg,1,wrong_class_confusion,0.7491543972973411,0,0.30637818574905396,1,1
public_test,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_test_eval/scidb_scidb_test_00013_b735c4c35b.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
public_test,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v2-full-public10/eval/images/scidb_test_eval/scidb_scidb_test_00014_8d5fa554cf.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
