split,image,target_class,reason,best_iou,best_prediction_class,best_prediction_confidence,ground_truth_count,target_prediction_count
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00082_a1c6637d4b.jpg,0,false_positive,0.0,0,0.7678574919700623,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00092_46f132931f.jpg,1,false_positive,0.0,1,0.6605340838432312,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00095_fa587f1f98.jpg,1,false_positive,0.0,1,0.41646772623062134,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00098_ceb1a829d5.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00100_4a2a8ccba2.jpg,1,false_positive,0.0,1,0.8038275837898254,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00128_182e51dc7e.jpg,1,false_positive,0.0,1,0.5915936231613159,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00130_4f133453a9.jpg,0,false_positive,0.0,0,0.37142157554626465,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00131_02de783df3.jpg,1,false_positive,0.0,1,0.8727896213531494,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00138_68b713c9aa.jpg,1,wrong_class_confusion,0.5613343474625413,0,0.8759023547172546,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00140_b173c14db6.jpg,1,false_positive,0.0,1,0.8561253547668457,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00143_4d032f3014.jpg,1,false_positive,0.0,1,0.722702145576477,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00144_1e234fed5b.jpg,0,false_positive,0.0,0,0.2580853998661041,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00149_15b3240791.jpg,0,missed_or_low_iou,0.0,,0.0,2,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00149_15b3240791.jpg,0,missed_or_low_iou,0.0,,0.0,2,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00153_6bc3cdc24f.jpg,0,false_positive,0.0,0,0.835745632648468,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00162_a52b206e41.jpg,0,missed_or_low_iou,0.0,,0.0,2,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00162_a52b206e41.jpg,0,missed_or_low_iou,0.0,,0.0,2,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00169_d919d54aeb.jpg,0,false_positive,0.0,0,0.7869894504547119,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00171_0e25c364b4.jpg,0,false_positive,0.0,0,0.8859361410140991,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00172_4014f57043.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00175_fe2d1dd74d.jpg,0,false_positive,0.0,0,0.5456822514533997,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00181_4b0ba476b2.jpg,1,missed_or_low_iou,0.0,1,0.27295535802841187,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00183_97430a8264.jpg,1,false_positive,0.0,1,0.352029025554657,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00188_73c50b2646.jpg,1,false_positive,0.0,1,0.6997130513191223,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00190_6cd952d528.jpg,0,false_positive,0.0,0,0.27554547786712646,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00192_d564fbf656.jpg,0,missed_or_low_iou,0.39521543863863023,0,0.8059360384941101,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00192_d564fbf656.jpg,0,missed_or_low_iou,0.3762146946419864,0,0.8059360384941101,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00192_d564fbf656.jpg,0,false_positive,0.39521543863863023,0,0.8059360384941101,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00194_bf7f06fd18.jpg,1,false_positive,0.0,1,0.5918663144111633,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00196_c3a5962c67.jpg,1,false_positive,0.0,1,0.91273432970047,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00198_d7bb540d17.jpg,1,false_positive,0.0,1,0.3047206699848175,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00203_f4564a1316.jpg,1,false_positive,0.0,1,0.863164484500885,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00205_c0013b1ae3.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00214_14f58c1383.jpg,1,wrong_class_confusion,0.7630598826477247,0,0.7856675982475281,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00215_0206b71a46.jpg,1,false_positive,0.0,1,0.8753566145896912,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00222_ffa8451331.jpg,1,false_positive,0.0,1,0.8233140707015991,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00233_0fbb34a28f.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00234_810e54bba0.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00259_fd5157efa3.jpg,0,false_positive,0.0,0,0.3974685072898865,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00260_ed584103bb.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00262_c8a2963226.jpg,0,missed_or_low_iou,0.3875331248873855,0,0.920968234539032,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00262_c8a2963226.jpg,0,false_positive,0.3875331248873855,0,0.920968234539032,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00265_c48e603c46.jpg,0,false_positive,0.0,0,0.8796976208686829,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00269_c9b97fb213.jpg,1,false_positive,0.0,1,0.8421083688735962,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00276_003bdfc36d.jpg,1,false_positive,0.0,1,0.7813839316368103,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00284_0c0ebcaa2c.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00292_c0887eda7d.jpg,1,false_positive,0.0,1,0.7444813251495361,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00295_b87ee8cec4.jpg,1,false_positive,0.0,1,0.8705118894577026,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00299_7a06221708.jpg,0,false_positive,0.0,0,0.3523257076740265,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00300_765280299a.jpg,0,false_positive,0.0,0,0.41312795877456665,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00302_df82efa07f.jpg,1,false_positive,0.0,1,0.4146753251552582,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00308_b8fbc586da.jpg,1,missed_or_low_iou,0.48575546698707794,1,0.8379902839660645,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00308_b8fbc586da.jpg,1,false_positive,0.48575546698707794,1,0.8379902839660645,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00313_72b2801035.jpg,0,false_positive,0.0,0,0.7974493503570557,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00314_2bd55e3051.jpg,1,false_positive,0.0,1,0.8339051604270935,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00317_a4c8bf2db3.jpg,1,false_positive,0.0,1,0.4843306541442871,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00320_f21d0299f3.jpg,0,false_positive,0.0,0,0.8662683367729187,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00332_5aa76071d8.jpg,0,false_positive,0.0,0,0.6101891994476318,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00337_c331272dfc.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00342_76772d5d13.jpg,1,wrong_class_confusion,0.5792566710931845,0,0.5816251039505005,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00358_e08e0e7fa1.jpg,1,false_positive,0.0,1,0.7265745401382446,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00360_b4ff4ee43c.jpg,1,wrong_class_confusion,0.7021450068981627,0,0.7634866237640381,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00361_612cdcb82a.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00367_f3c49fac59.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00368_3ec3ab2adf.jpg,1,false_positive,0.0,1,0.6562223434448242,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00371_7815727c6b.jpg,1,false_positive,0.0,1,0.6351399421691895,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00377_e83735c411.jpg,1,false_positive,0.0,1,0.4770169258117676,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00381_94352bcf47.jpg,0,false_positive,0.0,0,0.8418692946434021,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00399_c2a90ad64e.jpg,1,missed_or_low_iou,0.4052988379009441,1,0.8403443694114685,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00399_c2a90ad64e.jpg,1,false_positive,0.4052988379009441,1,0.8403443694114685,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00400_b739e1077d.jpg,1,false_positive,0.0,1,0.5333552956581116,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00410_0192b1d748.jpg,1,false_positive,0.0,1,0.7684662342071533,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00414_ef146f1f7b.jpg,1,false_positive,0.0,1,0.7845332026481628,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00417_c6d4331d5f.jpg,0,missed_or_low_iou,0.2700376063593362,0,0.4723144471645355,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00417_c6d4331d5f.jpg,0,false_positive,0.2700376063593362,0,0.4723144471645355,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00420_a9f667c55f.jpg,1,false_positive,0.0,1,0.8543141484260559,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00422_1951c540ac.jpg,0,false_positive,0.0,0,0.6359806060791016,0,3
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00422_1951c540ac.jpg,0,false_positive,0.0,0,0.45246896147727966,0,3
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00422_1951c540ac.jpg,0,false_positive,0.0,0,0.2576357424259186,0,3
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00429_d274468c21.jpg,1,false_positive,0.0,1,0.705543577671051,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00436_3fabc978b9.jpg,1,wrong_class_confusion,0.8155373174786524,0,0.8997032046318054,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00440_e234baaf13.jpg,1,false_positive,0.0,1,0.8619617819786072,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00444_6fe5e2f057.jpg,1,false_positive,0.0,1,0.5971788167953491,0,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00444_6fe5e2f057.jpg,1,false_positive,0.0,1,0.40882590413093567,0,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00452_53c35a6a45.jpg,1,false_positive,0.0,1,0.8758370876312256,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00457_239dcb95ea.jpg,1,false_positive,0.0,1,0.8017593026161194,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.27431235369490214,0,0.3462889790534973,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.2541867004830594,0,0.3462889790534973,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.06038716636440971,0,0.837561845779419,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.4782983487708481,0,0.837561845779419,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.10700428778879567,0,0.837561845779419,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,missed_or_low_iou,0.04215320378211303,0,0.837561845779419,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,false_positive,0.4782983487708481,0,0.837561845779419,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00463_85dbce7865.jpg,0,false_positive,0.27431235369490214,0,0.3462889790534973,6,2
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00466_c422de1f32.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00470_93fcfebd68.jpg,1,false_positive,0.0,1,0.8438366651535034,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00473_c904008fca.jpg,0,false_positive,0.0,0,0.7525604963302612,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00476_9610a391ea.jpg,1,false_positive,0.0,1,0.7984457612037659,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00484_6ad0f14def.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00492_8126968e5d.jpg,0,false_positive,0.0,0,0.6343187093734741,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00505_00bf91da41.jpg,0,false_positive,0.0,0,0.8649424314498901,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00510_0ec22bf6b2.jpg,1,false_positive,0.0,1,0.7409086227416992,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00515_1635394842.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00530_7f7d7ba01e.jpg,0,false_positive,0.0,0,0.7367666363716125,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00532_dc25752218.jpg,1,false_positive,0.0,1,0.3705396354198456,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00534_05a6a96eed.jpg,1,missed_or_low_iou,0.4247960439501458,1,0.8411202430725098,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00534_05a6a96eed.jpg,1,false_positive,0.4247960439501458,1,0.8411202430725098,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00535_90e3851c29.jpg,0,false_positive,0.0,0,0.587670087814331,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00536_0cf6869ca1.jpg,1,false_positive,0.0,1,0.9213694334030151,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00538_5011006ded.jpg,1,false_positive,0.0,1,0.8439950942993164,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00542_31275645cf.jpg,1,false_positive,0.0,1,0.583125650882721,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00545_147dcbc238.jpg,1,false_positive,0.0,1,0.8439521193504333,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00549_c6052c8831.jpg,0,false_positive,0.0,0,0.6449012160301208,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00550_44631f1cf9.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00551_afe4fb1680.jpg,0,false_positive,0.0,0,0.4941898584365845,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00556_7c54320a5c.jpg,1,false_positive,0.0,1,0.8671166896820068,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00559_0d01da3995.jpg,0,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00565_57aa1ee978.jpg,0,false_positive,0.0,0,0.8366584777832031,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00569_05ac037aea.jpg,1,false_positive,0.0,1,0.682912290096283,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00570_9e8938da3b.jpg,0,missed_or_low_iou,0.47774603970318635,0,0.8387157917022705,2,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00574_ef27525a0d.jpg,1,false_positive,0.0,1,0.3005253076553345,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00575_4d80b9583a.jpg,0,false_positive,0.0,0,0.3169325292110443,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00576_0ff58c5463.jpg,1,false_positive,0.0,1,0.7517971396446228,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00578_813b8d1e36.jpg,1,false_positive,0.0,1,0.3369888365268707,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00594_210e8c3e03.jpg,0,false_positive,0.0,0,0.515051007270813,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00606_040d7632e2.jpg,1,false_positive,0.0,1,0.38162320852279663,0,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00608_20ba6c811d.jpg,1,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00614_b6de49dbe9.jpg,1,wrong_class_confusion,0.6828631071088552,0,0.8735026717185974,1,1
official,/root/autodl-tmp/crop-pest-system/data/experiments/weak-expert-v1/eval/images/official_eval/official_official_val_00615_875e75cac9.jpg,1,false_positive,0.0,1,0.5908653140068054,0,1
