split,image,target_class,reason,best_iou,best_prediction_class,best_prediction_confidence,ground_truth_count,target_prediction_count
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_65a517eac02611f8.jpg,8,false_positive,0.0,8,0.8710861802101135,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_6747e2ec42df096b.jpg,10,false_positive,0.0,10,0.8251572251319885,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_6b5934f9f729f35c.jpg,10,false_positive,0.0,10,0.5657275319099426,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_77842673f45b73df.jpg,10,missed_or_low_iou,0.4829814856905504,10,0.8640247583389282,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_77842673f45b73df.jpg,10,false_positive,0.4829814856905504,10,0.8640247583389282,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_79c091a9e0952816.jpg,8,false_positive,0.0,8,0.6975505948066711,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_7aeab9c9c976b25d.jpg,10,false_positive,0.0,10,0.812811553478241,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_7d139ab1ff5e354d.jpg,8,false_positive,0.0,8,0.9035751223564148,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_80944fe8bb68d5e7.jpg,8,false_positive,0.0,8,0.26569733023643494,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_81777da247709948.jpg,8,wrong_class_confusion,0.8513563517519304,15,0.8331584334373474,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_8bedbfe51d70f8ca.jpg,10,wrong_class_confusion,0.6535479431265749,8,0.6641616225242615,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_8c1a854ca985c068.jpg,8,wrong_class_confusion,0.6467834775124185,13,0.8181219100952148,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_8df1e8d92c50716a.jpg,10,wrong_class_confusion,0.6223533772581822,13,0.9285306930541992,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_92a62c5e80b0c726.jpg,10,false_positive,0.0,10,0.3376159965991974,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_936f10e67a8830b8.jpg,8,false_positive,0.0,8,0.695655345916748,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_99142df8389ca9ec.jpg,10,missed_or_low_iou,0.40373418852102094,10,0.8162481784820557,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_99142df8389ca9ec.jpg,10,false_positive,0.40373418852102094,10,0.8162481784820557,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_994b08304900d6a8.jpg,10,false_positive,0.0,10,0.7448472380638123,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_9faf880773508147.jpg,10,false_positive,0.0,10,0.47323548793792725,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a216f443a4af94d1.jpg,8,missed_or_low_iou,0.3505398034060389,8,0.6798695921897888,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a216f443a4af94d1.jpg,8,false_positive,0.3505398034060389,8,0.6798695921897888,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a4c7087b2e187800.jpg,8,false_positive,0.0,8,0.47425761818885803,2,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a4c7087b2e187800.jpg,8,false_positive,0.0,8,0.35825106501579285,2,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a9800bcefb016218.jpg,10,wrong_class_confusion,0.7854192309158763,8,0.48961666226387024,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_aa35b15299983568.jpg,10,false_positive,0.0,10,0.7163102626800537,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_abe7d4e40b6bc140.jpg,10,false_positive,0.0,10,0.9440624117851257,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_adef3f9bf4382049.jpg,10,wrong_class_confusion,0.8171443360052657,13,0.4869172275066376,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_aecf629227199aa1.jpg,10,false_positive,0.0,10,0.9085828065872192,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b0e051772647f8c7.jpg,10,false_positive,0.0,10,0.30306684970855713,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.0,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.05660092883413328,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.05746001369284574,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.4551137489013903,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.10181745910106356,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.04010990765655557,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,false_positive,0.4551137489013903,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b4e715f86a29c041.jpg,8,wrong_class_confusion,0.7341945265218119,15,0.686472475528717,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b8bd62af73ab2cf8.jpg,8,false_positive,0.0,8,0.8878507018089294,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_be1f8781f97e503f.jpg,8,wrong_class_confusion,0.6404297367402716,15,0.5654335021972656,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_c4af303070e16203.jpg,8,false_positive,0.0,8,0.905681848526001,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_c942d8e50104d6b7.jpg,10,false_positive,0.0,10,0.6638733148574829,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_cb9cbcb5fc101370.jpg,10,missed_or_low_iou,0.46200200821353377,13,0.9542571306228638,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d050bab12c782346.jpg,8,false_positive,0.0,8,0.8203259706497192,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d219439c58ec752d.jpg,10,missed_or_low_iou,0.38705096510491893,10,0.32912108302116394,1,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d219439c58ec752d.jpg,10,false_positive,0.3835837181104129,10,0.4741167426109314,1,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d219439c58ec752d.jpg,10,false_positive,0.38705096510491893,10,0.32912108302116394,1,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d26455b5f6543ef1.jpg,10,false_positive,0.0,10,0.944179356098175,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d3c2da90d468943c.jpg,10,false_positive,0.0,10,0.8455967307090759,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d56b443e40e76c91.jpg,10,false_positive,0.0,10,0.5632829666137695,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d667cd1c34aa160c.jpg,8,wrong_class_confusion,0.642192374658689,15,0.9010451436042786,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d6dd3effa0a7dc73.jpg,8,false_positive,0.0,8,0.7365688681602478,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d781eae34fc3df4c.jpg,10,false_positive,0.0,10,0.9082503914833069,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d8f3db589f75c066.jpg,8,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dad042f02bce6b52.jpg,8,false_positive,0.0,8,0.9186193943023682,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dcf42c0deb98b21d.jpg,8,false_positive,0.0,8,0.49771949648857117,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dd5443bc10c9dcb9.jpg,8,missed_or_low_iou,0.46100590363601224,8,0.79300856590271,2,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_df1c80d54199af87.jpg,10,false_positive,0.0,10,0.37261563539505005,2,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_df30c60d45035128.jpg,10,false_positive,0.0,10,0.9067888855934143,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_e5c93b40eda4e8f4.jpg,8,false_positive,0.0,8,0.3568674623966217,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_eb18a5dc0248854d.jpg,10,missed_or_low_iou,0.4406894720702341,13,0.8925946354866028,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_ed123ef508584207.jpg,10,wrong_class_confusion,0.6855116584668152,8,0.9070589542388916,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,8,missed_or_low_iou,0.33136546127071903,15,0.8117314577102661,2,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,8,wrong_class_confusion,0.8902922885479495,15,0.5097132325172424,2,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_fd5c11910e79ece5.jpg,10,wrong_class_confusion,0.5435315007622573,13,0.9244358539581299,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_fd8eeeca4a236c9a.jpg,8,wrong_class_confusion,0.7378787795552302,15,0.5755345225334167,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000000.jpg,8,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000002.jpg,8,wrong_class_confusion,0.8115408663159549,13,0.6699686050415039,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000006.jpg,10,missed_or_low_iou,0.43671960531213583,10,0.3873196542263031,1,1
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000006.jpg,10,false_positive,0.43671960531213583,10,0.3873196542263031,1,1
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000007.jpg,10,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000008.jpg,10,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000010.jpg,10,wrong_class_confusion,0.6533322930473194,13,0.8504953980445862,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000011.jpg,10,missed_or_low_iou,0.0,,0.0,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000012.jpg,10,wrong_class_confusion,0.8089303245588981,13,0.33945825695991516,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000026.jpg,10,wrong_class_confusion,0.7638010763169291,13,0.9130368232727051,1,0
public_valid,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/valid/images/scidb_valid_000029.jpg,10,missed_or_low_iou,0.0,,0.0,1,0
public_test,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/test/images/scidb_test_000009.jpg,10,wrong_class_confusion,0.7013666683264321,13,0.47450441122055054,1,1
public_test,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/test/images/scidb_test_000013.jpg,10,wrong_class_confusion,0.5774435474958772,13,0.8963396549224854,1,0
public_test,/root/autodl-tmp/crop-pest-system/artifacts/public/scidb-pests102/weak-subset-v1/test/images/scidb_test_000014.jpg,10,wrong_class_confusion,0.6434156092435711,13,0.6272536516189575,1,0
