split,image,target_class,reason,best_iou,best_prediction_class,best_prediction_confidence,ground_truth_count,target_prediction_count
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a4c7087b2e187800.jpg,15,missed_or_low_iou,0.4032001834189233,8,0.35825106501579285,2,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a9800bcefb016218.jpg,8,false_positive,0.0,8,0.48961666226387024,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.0,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.05660092883413328,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.05746001369284574,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.4551137489013903,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.10181745910106356,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.04010990765655557,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,false_positive,0.4551137489013903,8,0.5837710499763489,6,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b4e715f86a29c041.jpg,8,wrong_class_confusion,0.7341945265218119,15,0.686472475528717,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b8bd62af73ab2cf8.jpg,15,wrong_class_confusion,0.637324335230135,8,0.8878507018089294,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_be1f8781f97e503f.jpg,8,wrong_class_confusion,0.6404297367402716,15,0.5654335021972656,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_c4af303070e16203.jpg,15,wrong_class_confusion,0.8996634491257128,8,0.905681848526001,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d050bab12c782346.jpg,15,wrong_class_confusion,0.7222528761792584,8,0.8203259706497192,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d1a577ade9239d66.jpg,15,false_positive,0.0,15,0.7272042632102966,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d667cd1c34aa160c.jpg,8,wrong_class_confusion,0.642192374658689,15,0.9010451436042786,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d6dd3effa0a7dc73.jpg,15,wrong_class_confusion,0.8223426704485438,8,0.7365688681602478,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d8f3db589f75c066.jpg,8,missed_or_low_iou,0.0,,0.0,1,0
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dad042f02bce6b52.jpg,15,wrong_class_confusion,0.9501046211767189,8,0.9186193943023682,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dcf42c0deb98b21d.jpg,8,false_positive,0.0,8,0.49771949648857117,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dd5443bc10c9dcb9.jpg,8,missed_or_low_iou,0.46100590363601224,8,0.79300856590271,2,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_e5c93b40eda4e8f4.jpg,15,wrong_class_confusion,0.7939810663168894,8,0.3568674623966217,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_ed123ef508584207.jpg,8,false_positive,0.0,8,0.9070589542388916,1,1
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,8,missed_or_low_iou,0.33136546127071903,15,0.8117314577102661,2,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,8,wrong_class_confusion,0.8902922885479495,15,0.5097132325172424,2,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,15,false_positive,0.33136546127071903,15,0.8117314577102661,2,2
official,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_fd8eeeca4a236c9a.jpg,8,wrong_class_confusion,0.7378787795552302,15,0.5755345225334167,1,1
