split,image,target_class,reason,best_iou,best_prediction_class,best_prediction_confidence,ground_truth_count,target_prediction_count
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_1681efe6a30c551d.jpg,13,wrong_class_confusion,0.7619772107013355,8,0.3031345307826996,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_1b26ebf5d5597883.jpg,15,missed_or_low_iou,0.40350698618360875,15,0.4933648705482483,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_1b26ebf5d5597883.jpg,15,false_positive,0.40350698618360875,15,0.4933648705482483,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_1db60b72b02ea720.jpg,8,false_positive,0.0,8,0.41853782534599304,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_2074d827fb7fe507.jpg,13,wrong_class_confusion,0.8217947967797089,8,0.2636384963989258,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_22b3f1298c366529.jpg,8,wrong_class_confusion,0.5534538878845718,15,0.9201130270957947,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_2cc6dc6050d7970a.jpg,8,missed_or_low_iou,0.0,,0.0,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_2f983045761ed076.jpg,10,false_positive,0.0,10,0.8812984228134155,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_302aac2151ac178d.jpg,13,wrong_class_confusion,0.7336304025997787,10,0.9246276021003723,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_32bc5b8e701c30d3.jpg,10,wrong_class_confusion,0.5765573499484153,8,0.9081936478614807,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_33ae9a108eed1870.jpg,13,wrong_class_confusion,0.8163817478413181,10,0.41679054498672485,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_342d2d540c28bb58.jpg,13,missed_or_low_iou,0.0,,0.0,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_3559a4c8d902fee1.jpg,8,wrong_class_confusion,0.5060677597628085,15,0.8584461808204651,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_3559a4c8d902fee1.jpg,8,wrong_class_confusion,0.5661307066690833,15,0.8887754082679749,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_37481e726d92013d.jpg,8,wrong_class_confusion,0.7701970691234251,15,0.6797005534172058,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_3c73b77ad1948242.jpg,8,missed_or_low_iou,0.48148116102399546,15,0.8915092349052429,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_3c73b77ad1948242.jpg,8,wrong_class_confusion,0.6204624309596419,15,0.8853698968887329,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_3c73b77ad1948242.jpg,15,false_positive,0.48148116102399546,15,0.8915092349052429,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_3ede63ec1c861cd9.jpg,8,missed_or_low_iou,0.30759475640133066,8,0.8904005885124207,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_3ef86785eb577214.jpg,13,wrong_class_confusion,0.8734149381845412,8,0.7172277569770813,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_4157a18ef73f00c7.jpg,15,wrong_class_confusion,0.7656817063927326,8,0.861404538154602,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_41abea5868ace3fe.jpg,10,missed_or_low_iou,0.0,,0.0,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_44de044139eb3ac7.jpg,10,missed_or_low_iou,0.0,10,0.6806250214576721,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_49031c0930a1f6e1.jpg,13,wrong_class_confusion,0.6797500802027537,10,0.8383938074111938,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_4948651237faf308.jpg,15,missed_or_low_iou,0.0,,0.0,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_4aec6fec4dd547f6.jpg,8,missed_or_low_iou,0.38881563212343007,8,0.6112004518508911,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_4aec6fec4dd547f6.jpg,8,missed_or_low_iou,0.3701225711607342,8,0.6112004518508911,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_4aec6fec4dd547f6.jpg,8,false_positive,0.38881563212343007,8,0.6112004518508911,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_4b566ebc2a70c919.jpg,13,wrong_class_confusion,0.8120637861744255,10,0.9296441674232483,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_50946ff6b53b4e38.jpg,10,missed_or_low_iou,0.3494184365602218,13,0.8894175887107849,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_50946ff6b53b4e38.jpg,13,false_positive,0.3494184365602218,13,0.8894175887107849,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_512f19dab41a361f.jpg,13,wrong_class_confusion,0.7768694674986333,9,0.8778824806213379,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_540add4ced4758bb.jpg,10,wrong_class_confusion,0.7599765433263321,8,0.6130971312522888,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_5446fa8dcd7178c6.jpg,10,false_positive,0.0,10,0.7440282106399536,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_5ad880f12edda3f8.jpg,8,wrong_class_confusion,0.6527347380635465,13,0.6396896243095398,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_5b1b4194209fb8a8.jpg,10,wrong_class_confusion,0.5882223333105225,13,0.9195457696914673,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_5b5b3a30336a0611.jpg,8,wrong_class_confusion,0.7309033901189947,15,0.767021119594574,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_60190bf316c8a1c9.jpg,8,missed_or_low_iou,0.0,14,0.29300424456596375,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_637cb290db596ea3.jpg,10,wrong_class_confusion,0.6868186309265041,13,0.8774293661117554,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_648f1eace901c05a.jpg,8,missed_or_low_iou,0.3811859149004669,8,0.9397527575492859,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_648f1eace901c05a.jpg,8,false_positive,0.3811859149004669,8,0.9397527575492859,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_65a517eac02611f8.jpg,15,wrong_class_confusion,0.8561951418392386,8,0.8711476922035217,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_6747e2ec42df096b.jpg,13,wrong_class_confusion,0.505252915176219,10,0.8254754543304443,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_6b5934f9f729f35c.jpg,13,wrong_class_confusion,0.6336062015547838,10,0.6107786893844604,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_724f4e4c3137307c.jpg,13,missed_or_low_iou,0.0,,0.0,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_768091515cfeca38.jpg,13,missed_or_low_iou,0.0,14,0.4321064054965973,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_77842673f45b73df.jpg,10,missed_or_low_iou,0.4830900545079273,10,0.8638211488723755,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_77842673f45b73df.jpg,10,false_positive,0.4830900545079273,10,0.8638211488723755,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_79c091a9e0952816.jpg,15,wrong_class_confusion,0.7627430015320236,8,0.6958118081092834,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_7aeab9c9c976b25d.jpg,13,wrong_class_confusion,0.6335842480668713,10,0.8134366869926453,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_7d139ab1ff5e354d.jpg,15,wrong_class_confusion,0.7715028059786359,8,0.9034605026245117,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_7f63625445250a76.jpg,13,wrong_class_confusion,0.6678338610124789,9,0.8729152083396912,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_81777da247709948.jpg,8,wrong_class_confusion,0.851369519173869,15,0.8334822654724121,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_8bedbfe51d70f8ca.jpg,10,wrong_class_confusion,0.6539098236596522,8,0.66386878490448,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_8c1a854ca985c068.jpg,8,wrong_class_confusion,0.6465659343533152,13,0.8179138898849487,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_8d725155130f7fce.jpg,13,false_positive,0.0,13,0.6156370639801025,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_8df1e8d92c50716a.jpg,10,wrong_class_confusion,0.6226679215602902,13,0.9281688332557678,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_92a62c5e80b0c726.jpg,13,wrong_class_confusion,0.7859217833127708,10,0.3328252136707306,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_936f10e67a8830b8.jpg,8,false_positive,0.0,8,0.6961358189582825,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_99142df8389ca9ec.jpg,10,missed_or_low_iou,0.4037657049440244,10,0.8256411552429199,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_99142df8389ca9ec.jpg,10,false_positive,0.4037657049440244,10,0.8256411552429199,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_994b08304900d6a8.jpg,13,wrong_class_confusion,0.5209359152890807,10,0.7466316819190979,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_9faf880773508147.jpg,13,wrong_class_confusion,0.727626416385943,10,0.474802702665329,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a216f443a4af94d1.jpg,8,missed_or_low_iou,0.3502338418441726,8,0.680384635925293,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a216f443a4af94d1.jpg,8,false_positive,0.3502338418441726,8,0.680384635925293,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a4c7087b2e187800.jpg,15,wrong_class_confusion,0.7808927582593387,8,0.47640499472618103,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a4c7087b2e187800.jpg,15,missed_or_low_iou,0.4033188013454043,8,0.3583681881427765,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_a9800bcefb016218.jpg,10,wrong_class_confusion,0.7854662867035997,8,0.4909898042678833,1,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_aa35b15299983568.jpg,10,false_positive,0.0,10,0.7168691158294678,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_abe7d4e40b6bc140.jpg,13,wrong_class_confusion,0.5955716416361263,10,0.9439525604248047,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_adef3f9bf4382049.jpg,10,wrong_class_confusion,0.8169740982313923,13,0.48491767048835754,1,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_ae027f92fd32c28f.jpg,13,missed_or_low_iou,0.0,,0.0,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_aecf629227199aa1.jpg,13,wrong_class_confusion,0.50099826059675,10,0.9090198874473572,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b0e051772647f8c7.jpg,13,wrong_class_confusion,0.6585409758392546,10,0.30224138498306274,1,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b33666c1a795aab5.jpg,13,missed_or_low_iou,0.46683976354910656,13,0.5845239162445068,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b33666c1a795aab5.jpg,13,false_positive,0.46683976354910656,13,0.5845239162445068,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.0,8,0.5861610174179077,6,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.05661257875487499,8,0.5861610174179077,6,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.05745170805302747,8,0.5861610174179077,6,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.45504796383397056,8,0.5861610174179077,6,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.10180274175088981,8,0.5861610174179077,6,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,missed_or_low_iou,0.040104109912616266,8,0.5861610174179077,6,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b38bb21018573da9.jpg,8,false_positive,0.45504796383397056,8,0.5861610174179077,6,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b4e715f86a29c041.jpg,8,wrong_class_confusion,0.7342546639455723,15,0.6889801025390625,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b7393082e9926732.jpg,13,wrong_class_confusion,0.5793530092001535,9,0.7659046053886414,2,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b7393082e9926732.jpg,13,missed_or_low_iou,0.15497204424838448,9,0.7659046053886414,2,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_b8bd62af73ab2cf8.jpg,15,wrong_class_confusion,0.6374107443679664,8,0.8875990509986877,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_be1f8781f97e503f.jpg,8,wrong_class_confusion,0.6401690279613933,15,0.5690743923187256,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_c4af303070e16203.jpg,15,wrong_class_confusion,0.90025626260227,8,0.905559778213501,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_c942d8e50104d6b7.jpg,13,wrong_class_confusion,0.6938061545648726,10,0.6630484461784363,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_cb9cbcb5fc101370.jpg,10,missed_or_low_iou,0.4621614954690394,13,0.9542344212532043,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_cb9cbcb5fc101370.jpg,13,false_positive,0.4621614954690394,13,0.9542344212532043,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d050bab12c782346.jpg,15,wrong_class_confusion,0.7225758869316161,8,0.8202697038650513,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d1a577ade9239d66.jpg,15,false_positive,0.0,15,0.7257900238037109,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d219439c58ec752d.jpg,10,missed_or_low_iou,0.38713715482215744,10,0.4060116410255432,1,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d219439c58ec752d.jpg,10,false_positive,0.38713715482215744,10,0.4060116410255432,1,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d219439c58ec752d.jpg,10,false_positive,0.38366247629173394,10,0.39236173033714294,1,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d26455b5f6543ef1.jpg,13,wrong_class_confusion,0.56166516071943,10,0.9448301196098328,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d3c2da90d468943c.jpg,13,wrong_class_confusion,0.5539703790576732,10,0.8457732796669006,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d56b443e40e76c91.jpg,13,wrong_class_confusion,0.7060017991946583,10,0.5635316967964172,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d667cd1c34aa160c.jpg,8,wrong_class_confusion,0.6421760214365351,15,0.9011504650115967,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d6dd3effa0a7dc73.jpg,15,wrong_class_confusion,0.8225338032403605,8,0.7349876165390015,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d781eae34fc3df4c.jpg,13,wrong_class_confusion,0.525558271336874,10,0.908424973487854,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_d8f3db589f75c066.jpg,8,missed_or_low_iou,0.0,,0.0,1,0
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dad042f02bce6b52.jpg,15,wrong_class_confusion,0.9499334767117836,8,0.9185953140258789,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dcf42c0deb98b21d.jpg,13,wrong_class_confusion,0.8409157398744286,8,0.4967295825481415,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_dd5443bc10c9dcb9.jpg,8,missed_or_low_iou,0.46093699813302724,8,0.7922763824462891,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_df1c80d54199af87.jpg,13,missed_or_low_iou,0.4052343867380451,10,0.3704434931278229,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_df1c80d54199af87.jpg,13,missed_or_low_iou,0.30158133500994877,10,0.3704434931278229,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_df1c80d54199af87.jpg,10,false_positive,0.4052343867380451,10,0.3704434931278229,2,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_df30c60d45035128.jpg,13,wrong_class_confusion,0.7856807301182119,10,0.9067298769950867,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_e5c93b40eda4e8f4.jpg,15,wrong_class_confusion,0.7939797191366462,8,0.35689234733581543,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_eb18a5dc0248854d.jpg,10,missed_or_low_iou,0.4404021914947754,13,0.8929161429405212,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_eb18a5dc0248854d.jpg,13,false_positive,0.4404021914947754,13,0.8929161429405212,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_ed123ef508584207.jpg,10,wrong_class_confusion,0.6858602228239807,8,0.9072114825248718,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,8,missed_or_low_iou,0.3314253705708206,15,0.8122073411941528,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,8,wrong_class_confusion,0.8902824538415869,15,0.5108486413955688,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_f1054e5a13f916d9.jpg,15,false_positive,0.3314253705708206,15,0.8122073411941528,2,2
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_fd5c11910e79ece5.jpg,10,wrong_class_confusion,0.5442073903744291,13,0.9247766137123108,1,1
official_frozen,/root/autodl-tmp/crop-pest-system/data/official/images/all/ip_fd8eeeca4a236c9a.jpg,8,wrong_class_confusion,0.737778995237605,15,0.5868324637413025,1,1
